year,school_name,ncessch,leaid,lea_name,county_code,city_location,urban_centric_locale,longitude,latitude,school_level,school_type,charter,magnet,virtual,enrollment,teachers_fte,free_or_reduced_price_lunch,direct_certification
2020,NORTHUMBERLAND MIDDLE,510273001941,5102730,NORTHUMBERLAND CO PBLC SCHS,51133,Heathsville,Rural distant,-76.438433,37.91372,Middle,Regular school,No,No,Supplemental virtual,276,28,NA,NA
2020,J.I. BURTON HIGH,510276001162,5102760,NORTON CITY PBLC SCHS,51720,Norton,Town distant,-82.6334,36.9299,High,Regular school,No,No,Supplemental virtual,326,20,NA,NA
2020,NORTON ELEM,510276001163,5102760,NORTON CITY PBLC SCHS,51720,Norton,Town distant,-82.6224,36.9416,Primary,Regular school,No,No,Supplemental virtual,535,33,NA,NA
2020,NOTTOWAY INTERMEDIATE,510279001165,5102790,NOTTOWAY CO PBLC SCHS,51135,Crewe,Rural distant,-78.0664,37.1235,Middle,Regular school,No,No,Supplemental virtual,270,19,NA,NA
2020,BLACKSTONE PRIMARY,510279001166,5102790,NOTTOWAY CO PBLC SCHS,51135,Blackstone,Town distant,-77.9946,37.0727,Primary,Regular school,No,No,Supplemental virtual,393,31,NA,NA
2020,CREWE PRIMARY,510279001169,5102790,NOTTOWAY CO PBLC SCHS,51135,Crewe,Rural fringe,-78.1095,37.1652,Primary,Regular school,No,No,Supplemental virtual,356,29,NA,NA
2020,NOTTOWAY HIGH,510279001942,5102790,NOTTOWAY CO PBLC SCHS,51135,Crewe,Rural distant,-78.0644,37.1228,High,Regular school,No,No,Supplemental virtual,576,38,NA,NA
2020,NOTTOWAY MIDDLE,510279001943,5102790,NOTTOWAY CO PBLC SCHS,51135,Crewe,Rural distant,-78.0656,37.1231,Middle,Regular school,No,No,Supplemental virtual,283,24,NA,NA
2020,GORDON-BARBOUR ELEM,510282001172,5102820,ORANGE CO PBLC SCHS,51137,Gordonsville,Rural distant,-78.1929,38.1381,Primary,Regular school,No,No,Supplemental virtual,310,25,NA,NA
2020,LIGHTFOOT ELEM,510282001173,5102820,ORANGE CO PBLC SCHS,51137,Unionville,Rural distant,-77.9537,38.2462,Primary,Regular school,No,No,Supplemental virtual,240,20,NA,NA
2020,ORANGE CO. HIGH,510282001174,5102820,ORANGE CO PBLC SCHS,51137,Orange,Town distant,-78.0961,38.2452,High,Regular school,No,No,Supplemental virtual,1460,93,NA,NA
2020,ORANGE ELEM,510282001175,5102820,ORANGE CO PBLC SCHS,51137,Orange,Town distant,-78.1183,38.2478,Primary,Regular school,No,No,Supplemental virtual,629,44,NA,NA
2020,PROSPECT HEIGHTS MIDDLE,510282001176,5102820,ORANGE CO PBLC SCHS,51137,Orange,Rural fringe,-78.120239,38.239393,Middle,Regular school,No,No,Supplemental virtual,519,35,NA,NA
2020,UNIONVILLE ELEM,510282001177,5102820,ORANGE CO PBLC SCHS,51137,Unionville,Rural distant,-77.9551,38.2619,Primary,Regular school,No,No,Supplemental virtual,226,16,NA,NA
2020,LOCUST GROVE ELEM,510282002196,5102820,ORANGE CO PBLC SCHS,51137,Locust Grove,Rural distant,-77.831531,38.298602,Primary,Regular school,No,No,Supplemental virtual,472,30,NA,NA
2020,LOCUST GROVE MIDDLE,510282002340,5102820,ORANGE CO PBLC SCHS,51137,Locust Grove,Rural fringe,-77.781635,38.317594,Middle,Regular school,No,No,Supplemental virtual,645,38,NA,NA
2020,LOCUST GROVE PRIMARY SCHOOL,510282002854,5102820,ORANGE CO PBLC SCHS,51137,Locust Grove,Rural distant,-77.829271,38.29947,Primary,Regular school,No,No,Supplemental virtual,403,27,NA,NA
2020,LURAY ELEM,510285001179,5102850,PAGE CO PBLC SCHS,51139,Luray,Town distant,-78.4555,38.658,Primary,Regular school,No,No,Virtual with face to face options,433,30,NA,NA
2020,LURAY HIGH,510285001180,5102850,PAGE CO PBLC SCHS,51139,Luray,Rural fringe,-78.485449,38.654879,High,Regular school,No,No,Virtual with face to face options,524,35,NA,NA
2020,PAGE COUNTY HIGH,510285001181,5102850,PAGE CO PBLC SCHS,51139,Shenandoah,Rural distant,-78.6065,38.563,High,Regular school,No,No,Virtual with face to face options,590,44,NA,NA
2020,SHENANDOAH ELEM,510285001182,5102850,PAGE CO PBLC SCHS,51139,Shenandoah,Rural distant,-78.6216,38.4855,Primary,Regular school,No,No,Virtual with face to face options,333,23,NA,NA
2020,SPRINGFIELD ELEM,510285001183,5102850,PAGE CO PBLC SCHS,51139,Rileyville,Rural distant,-78.4215,38.7283,Primary,Regular school,No,No,Virtual with face to face options,214,15,NA,NA
2020,STANLEY ELEM,510285001184,5102850,PAGE CO PBLC SCHS,51139,Stanley,Rural distant,-78.5032,38.5786,Primary,Regular school,No,No,Virtual with face to face options,378,25,NA,NA
2020,LURAY MIDDLE,510285002799,5102850,PAGE CO PBLC SCHS,51139,Luray,Town distant,-78.457007,38.659481,Middle,Regular school,No,No,Virtual with face to face options,362,27,NA,NA
2020,PAGE COUNTY MIDDLE,510285002801,5102850,PAGE CO PBLC SCHS,51139,Shenandoah,Rural distant,-78.606593,38.562719,Middle,Regular school,No,No,Virtual with face to face options,375,28,NA,NA
2020,BLUE RIDGE ELEM,510288001185,5102880,PATRICK CO PBLC SCHS,51141,Ararat,Rural distant,-80.510071,36.600337,Primary,Regular school,No,No,Supplemental virtual,247,19,NA,NA
2020,HARDIN REYNOLDS ELEM,510288001186,5102880,PATRICK CO PBLC SCHS,51141,Critz,Rural distant,-80.1454,36.6312,Middle,Regular school,No,No,Supplemental virtual,199,15,NA,NA
2020,MEADOWS OF DAN ELEM,510288001187,5102880,PATRICK CO PBLC SCHS,51141,Meadows of Dan,Rural remote,-80.4009,36.7368,Primary,Regular school,No,No,Supplemental virtual,430,16,NA,NA
2020,PATRICK COUNTY HIGH,510288001188,5102880,PATRICK CO PBLC SCHS,51141,Stuart,Rural distant,-80.2708,36.6234,High,Regular school,No,No,Supplemental virtual,889,64,NA,NA
2020,PATRICK SPRINGS ELEM,510288001189,5102880,PATRICK CO PBLC SCHS,51141,Patrick Springs,Rural distant,-80.1994,36.6433,Primary,Regular school,No,No,Supplemental virtual,253,18,NA,NA
2020,STUART ELEM,510288001191,5102880,PATRICK CO PBLC SCHS,51141,Stuart,Rural distant,-80.276,36.6415,Primary,Regular school,No,No,Supplemental virtual,357,25,NA,NA
2020,WOOLWINE ELEM,510288001192,5102880,PATRICK CO PBLC SCHS,51141,Woolwine,Rural distant,-80.2754,36.7877,Primary,Regular school,No,No,Supplemental virtual,141,12,NA,NA
2020,PLEASANTS LANE ELEM,510291001196,5102910,PETERSBURG CITY PBLC SCHS,51730,Petersburg,Suburb large,-77.4316,37.2129,Primary,Regular school,No,No,Supplemental virtual,512,39,NA,NA
2020,PETERSBURG HIGH,510291001198,5102910,PETERSBURG CITY PBLC SCHS,51730,Petersburg,Rural fringe,-77.3992,37.1871,High,Regular school,No,No,Supplemental virtual,951,71,NA,NA
2020,LAKEMONT ELEMENTARY,510291001200,5102910,PETERSBURG CITY PBLC SCHS,51730,Petersburg,Suburb large,-77.3717,37.2347,Primary,Regular school,No,No,Supplemental virtual,378,33,NA,NA
2020,COOL SPRING ELEM,510291001202,5102910,PETERSBURG CITY PBLC SCHS,51730,Petersburg,Suburb large,-77.4158,37.2054,Primary,Regular school,No,No,Supplemental virtual,511,36,NA,NA
2020,WALNUT HILL ELEM,510291001203,5102910,PETERSBURG CITY PBLC SCHS,51730,Petersburg,Suburb large,-77.386,37.2028,Primary,Regular school,No,No,Supplemental virtual,533,33,NA,NA
2020,WESTVIEW EARLY CHILDHOOD ED. CTR.,510291001204,5102910,PETERSBURG CITY PBLC SCHS,51730,Petersburg,Suburb large,-77.421,37.2121,Prekindergarten,Regular school,No,No,Supplemental virtual,269,17,NA,NA
2020,VERNON JOHNS MIDDLE,510291002794,5102910,PETERSBURG CITY PBLC SCHS,51730,Petersburg,Rural fringe,-77.394773,37.187439,Middle,Regular school,No,No,Supplemental virtual,891,59,NA,NA
2020,TUNSTALL MIDDLE,510294001206,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Dry Fork,Rural distant,-79.5264,36.6677,Middle,Regular school,No,No,Virtual with face to face options,619,43,NA,NA
2020,CHATHAM MIDDLE,510294001208,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Chatham,Rural distant,-79.3876,36.7619,Middle,Regular school,No,No,Virtual with face to face options,470,33,NA,NA
2020,CHATHAM ELEM,510294001209,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Chatham,Rural distant,-79.3969,36.8406,Primary,Regular school,No,No,Virtual with face to face options,233,19,NA,NA
2020,CHATHAM HIGH,510294001210,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Chatham,Rural distant,-79.402445,36.787406,High,Regular school,No,No,Virtual with face to face options,635,42,NA,NA
2020,DAN RIVER MIDDLE,510294001213,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Ringgold,Rural distant,-79.305,36.6551,Middle,Regular school,No,No,Virtual with face to face options,469,39,NA,NA
2020,DAN RIVER HIGH,510294001214,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Ringgold,Rural distant,-79.3002,36.6619,High,Regular school,No,No,Virtual with face to face options,672,45,NA,NA
2020,GRETNA ELEM,510294001216,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Gretna,Rural distant,-79.3667,36.9503,Primary,Regular school,No,No,Virtual with face to face options,442,33,NA,NA
2020,GRETNA MIDDLE,510294001217,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Gretna,Rural distant,-79.3732,36.946,Middle,Regular school,No,No,Virtual with face to face options,436,34,NA,NA
2020,GRETNA HIGH,510294001218,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Gretna,Rural distant,-79.369129,36.945655,High,Regular school,No,No,Virtual with face to face options,564,38,NA,NA
2020,JOHN L. HURT ELEM,510294001219,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Hurt,Town distant,-79.297,37.0934,Primary,Regular school,No,No,Virtual with face to face options,236,21,NA,NA
2020,KENTUCK ELEM,510294001220,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Ringgold,Rural distant,-79.3023,36.6564,Primary,Regular school,No,No,Virtual with face to face options,518,34,NA,NA
2020,MT. AIRY ELEM,510294001221,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Gretna,Rural distant,-79.1782,36.9457,Primary,Regular school,No,No,Virtual with face to face options,145,15,NA,NA
2020,SOUTHSIDE ELEM,510294001224,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Blairs,Rural fringe,-79.3733,36.6882,Primary,Regular school,No,No,Virtual with face to face options,408,30,NA,NA
2020,STONY MILL ELEM,510294001226,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Danville,Rural distant,-79.5636,36.64,Primary,Regular school,No,No,Virtual with face to face options,387,30,NA,NA
2020,TUNSTALL HIGH,510294001227,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Dry Fork,Rural distant,-79.5246,36.6697,High,Regular school,No,No,Virtual with face to face options,871,55,NA,NA
2020,UNION HALL ELEM,510294001228,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Chatham,Rural distant,-79.5448,36.77,Primary,Regular school,No,No,Virtual with face to face options,196,15,NA,NA
2020,TWIN SPRINGS ELEM,510294001395,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Danville,Rural fringe,-79.428,36.6876,Primary,Regular school,No,No,Virtual with face to face options,678,41,NA,NA
2020,BROSVILLE ELEM,510294002454,5102940,PITTSYLVANIA CO PBLC SCHS,51143,Danville,Rural distant,-79.6046,36.6202,Primary,Regular school,No,No,Virtual with face to face options,234,19,NA,NA
2020,POQUOSON ELEM,510298001230,5102980,POQUOSON CITY PBLC SCHS,51735,Poquoson,Suburb large,-76.3609,37.1302,Primary,Regular school,No,No,Virtual with face to face options,440,30,NA,NA
2020,POQUOSON HIGH,510298001231,5102980,POQUOSON CITY PBLC SCHS,51735,Poquoson,Suburb large,-76.38,37.1288,High,Regular school,No,No,Virtual with face to face options,723,53,NA,NA
2020,POQUOSON MIDDLE,510298001232,5102980,POQUOSON CITY PBLC SCHS,51735,Poquoson,Suburb large,-76.3645,37.129,Middle,Regular school,No,No,Virtual with face to face options,517,35,NA,NA
2020,POQUOSON PRIMARY,510298002157,5102980,POQUOSON CITY PBLC SCHS,51735,Poquoson,Suburb large,-76.3775,37.1315,Primary,Regular school,No,No,Virtual with face to face options,389,24,NA,NA
2020,CHURCHLAND HIGH,510300000375,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3714,36.8805,High,Regular school,No,Yes,Supplemental virtual,1413,97,NA,NA
2020,CRADOCK MIDDLE,510300001234,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3161,36.8047,Middle,Regular school,No,No,Supplemental virtual,554,39,NA,NA
2020,CHURCHLAND ELEM,510300001239,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3845,36.8582,Primary,Regular school,No,No,Supplemental virtual,610,49,NA,NA
2020,CHURCHLAND MIDDLE,510300001241,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3811,36.8803,Middle,Regular school,No,No,Supplemental virtual,847,58,NA,NA
2020,CHURCHLAND PRIMARY & INTERMEDIATE,510300001242,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3846,36.8908,Primary,Regular school,No,No,Supplemental virtual,616,32,NA,NA
2020,DOUGLASS PARK ELEM,510300001245,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3392,36.8183,Primary,Regular school,No,Yes,Supplemental virtual,545,42,NA,NA
2020,HODGES MANOR ELEM,510300001249,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3838,36.8145,Primary,Regular school,No,No,Supplemental virtual,486,32,NA,NA
2020,I.C. NORCOM HIGH,510300001250,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3198,36.836,High,Regular school,No,Yes,Supplemental virtual,1105,81,NA,NA
2020,JAMES HURST ELEM,510300001252,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3198,36.7979,Primary,Regular school,No,No,Supplemental virtual,626,40,NA,NA
2020,JOHN TYLER ELEM,510300001253,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.347,36.8415,Primary,Regular school,No,No,Supplemental virtual,610,37,NA,NA
2020,LAKEVIEW ELEM,510300001254,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3715,36.7982,Primary,Regular school,No,No,Supplemental virtual,452,31,NA,NA
2020,WOODROW WILSON HIGH,510300001255,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3801,36.8139,High,Regular school,No,Yes,Supplemental virtual,1310,100,NA,NA
2020,SIMONSDALE ELEM,510300001257,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.36628,36.82682,Primary,Regular school,No,No,Supplemental virtual,625,48,NA,NA
2020,PARK VIEW ELEM,510300001258,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3135,36.8397,Primary,Regular school,No,No,Supplemental virtual,541,33,NA,NA
2020,WESTHAVEN ELEM,510300001264,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3491,36.8294,Primary,Regular school,No,No,Supplemental virtual,501,33,NA,NA
2020,WM. E. WATERS MIDDLE,510300001265,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3568,36.7938,Middle,Regular school,No,No,Supplemental virtual,523,46,NA,NA
2020,CHURCHLAND ACADEMY ELEM,510300002069,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3814,36.8817,Primary,Regular school,No,No,Supplemental virtual,681,48,NA,NA
2020,BRIGHTON ELEM,510300002472,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3108,36.8196,Primary,Regular school,No,No,Supplemental virtual,435,32,NA,NA
2020,MOUNT HERMON PRESCHOOL CENTER,510300002474,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3397,36.8371,Prekindergarten,Regular school,No,No,Supplemental virtual,151,17,NA,NA
2020,VICTORY ELEM,510300002625,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3359,36.8074,Primary,Regular school,No,No,Supplemental virtual,515,34,NA,NA
2020,CHURCHLAND PRESCHOOL CTR,510300002829,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3816,36.8816,Prekindergarten,Regular school,No,No,Supplemental virtual,111,10,NA,NA
2020,OLIVE BRANCH PRESCHOOL CTR,510300002859,5103000,PORTSMOUTH CITY PBLC SCHS,51740,Portsmouth,City small,-76.3823,36.8268,Prekindergarten,Regular school,No,No,Supplemental virtual,138,15,NA,NA
2020,POWHATAN HIGH,510303001268,5103030,POWHATAN CO PBLC SCHS,51145,Powhatan,Rural distant,-77.802527,37.52211,High,Regular school,No,Yes,Supplemental virtual,1438,100,NA,NA
2020,POWHATAN MIDDLE,510303001269,5103030,POWHATAN CO PBLC SCHS,51145,Powhatan,Rural distant,-77.93712,37.551387,Middle,Regular school,No,No,Supplemental virtual,969,85,NA,NA
2020,POCAHONTAS ELEM,510303001398,5103030,POWHATAN CO PBLC SCHS,51145,Powhatan,Rural distant,-77.9488,37.5602,Primary,Regular school,No,No,Supplemental virtual,752,53,NA,NA
2020,POWHATAN ELEM,510303002105,5103030,POWHATAN CO PBLC SCHS,51145,Powhatan,Rural distant,-77.9343,37.5516,Primary,Regular school,No,No,Supplemental virtual,423,33,NA,NA
2020,FLAT ROCK ELEM,510303002789,5103030,POWHATAN CO PBLC SCHS,51145,Powhatan,Rural distant,-77.798135,37.519351,Primary,Regular school,No,No,Supplemental virtual,626,46,NA,NA
2020,PRINCE EDWARD COUNTY HIGH,510306001271,5103060,PRINCE EDWARD CO PBLC SCHS,51147,Farmville,Town remote,-78.3992,37.2664,High,Regular school,No,No,Supplemental virtual,594,46,NA,NA
2020,PRINCE EDWARD ELEM,510306001272,5103060,PRINCE EDWARD CO PBLC SCHS,51147,Farmville,Town remote,-78.4035,37.2671,Primary,Regular school,No,No,Supplemental virtual,753,54,NA,NA
2020,PRINCE EDWARD MIDDLE,510306002130,5103060,PRINCE EDWARD CO PBLC SCHS,51147,Farmville,Rural fringe,-78.402081,37.264691,Middle,Regular school,No,No,Supplemental virtual,600,42,NA,NA
2020,DAVID A. HARRISON ELEM,510309001275,5103090,PRINCE GEORGE CO PBLC SCHS,51149,Disputanta,Rural distant,-77.227637,37.134468,Primary,Regular school,No,No,Supplemental virtual,520,36,NA,NA
2020,J.E.J. MOORE MIDDLE,510309001276,5103090,PRINCE GEORGE CO PBLC SCHS,51149,Disputanta,Rural fringe,-77.2855,37.153,Middle,Regular school,No,No,Supplemental virtual,1476,98,NA,NA
2020,L.L. BEAZLEY ELEM,510309001277,5103090,PRINCE GEORGE CO PBLC SCHS,51149,Prince George,Rural fringe,-77.2848,37.225,Primary,Regular school,No,No,Supplemental virtual,617,36,NA,NA
